--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Batting,Batting,Batting,Batting,Batting Ratios,Batting Ratios,Batting Ratios,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Win Probability,Win Probability,Win Probability,Baserunning,Baserunning,Baserunning,-additional
Nick Franklin,25,191,.335,108,.325,.172,3.1%,22.0%,6.3%,88.7,32.8%,20.1%,37.3%,29.1%,0.62,35.3%,45.9%,18.8%,0.1,0.1%,7.3,21%,86%,50%,frankni01
Brandon Guyer,30,249,.341,116,.268,.165,2.8%,16.9%,4.8%,88.6,34.0%,23.3%,39.0%,27.9%,0.66,29.9%,48.5%,21.6%,-0.5,0.1%,-0.3,25%,67%,38%,guyerbr01
Desmond Jennings,29,225,.286,73,.243,.150,3.1%,25.8%,9.3%,87.1,38.7%,21.5%,45.1%,20.8%,0.87,24.1%,52.5%,23.4%,-1.5,-0.8%,-10.0,26%,100%,53%,jennide01
Kevin Kiermaier,26,414,.340,108,.278,.164,2.9%,17.9%,9.7%,88.6,39.3%,22.5%,41.0%,20.1%,0.72,43.8%,42.8%,13.4%,0.6,0.3%,5.5,34%,88%,77%,kiermke01
Evan Longoria,30,685,.354,127,.298,.248,5.3%,21.0%,6.1%,91.4,45.7%,26.4%,32.5%,30.8%,0.48,30.4%,50.5%,19.0%,1.3,0.3%,17.6,25%,0%,45%,longoev01
Mikie Mahtook,26,196,.224,31,.287,.097,1.5%,34.7%,3.6%,91.3,44.4%,17.6%,38.7%,31.9%,0.64,28.4%,45.7%,25.9%,-1.5,-0.3%,-20.0,28%,0%,31%,mahtomi01
Luke Maile,25,126,.258,53,.300,.134,2.4%,28.6%,3.2%,89.5,44.7%,18.6%,47.7%,22.1%,0.98,35.7%,48.8%,15.5%,-0.5,0.0%,-7.0,25%,,22%,mailelu01
Brad Miller,26,601,.335,111,.277,.239,5.0%,24.8%,7.8%,91.5,50.0%,21.6%,45.3%,23.6%,0.83,36.7%,49.5%,13.8%,-0.2,-0.4%,7.1,28%,60%,38%,millebr02
Matt Moore,27,7,.255,52,.400,.000,0.0%,28.6%,0.0%,76.4,25.0%,20.0%,40.0%,20.0%,1.00,20.0%,40.0%,40.0%,-0.1,0.0%,-1.2,0%,,,moorema02
Logan Morrison,28,398,.319,99,.278,.176,3.5%,22.4%,9.3%,91.1,46.8%,24.4%,44.7%,22.9%,0.82,44.6%,44.2%,11.2%,-0.1,-0.2%,3.2,27%,67%,36%,morrilo01
Taylor Motter,26,93,.260,60,.217,.113,2.2%,20.4%,11.8%,85.9,28.0%,19.4%,48.4%,25.8%,0.94,31.6%,47.4%,21.1%,-0.3,0.0%,-4.0,32%,0%,25%,motteta01
Jake Odorizzi,26,4,.223,29,.333,.000,0.0%,25.0%,0.0%,90.5,33.3%,33.3%,66.7%,0.0%,2.00,0.0%,33.3%,66.7%,0.0,0.0%,0.0,0%,,,odorija01
Steve Pearce,33,232,.390,156,.342,.211,4.3%,17.2%,11.2%,90.2,44.1%,20.6%,45.5%,24.8%,0.83,30.2%,50.6%,19.1%,0.6,0.5%,11.0,20%,0%,37%,pearcst01
Juniel Querecuto,23,11,.141,-31,.200,.182,0.0%,54.6%,0.0%,84.7,40.0%,20.0%,40.0%,20.0%,0.67,40.0%,60.0%,0.0%,-0.4,0.0%,-1.3,100%,,,quereju01
Alexei Ramírez,34,62,.304,83,.265,.105,1.6%,11.3%,6.5%,83.2,20.0%,21.6%,54.9%,15.7%,1.27,27.5%,58.8%,13.7%,0.2,0.0%,2.0,24%,100%,0%,ramiral03
Richie Shaffer,25,54,.328,113,.367,.188,1.9%,33.3%,9.3%,89.4,24.1%,22.6%,45.2%,22.6%,0.82,38.7%,32.3%,29.0%,0.1,0.0%,0.4,24%,0%,33%,shaffri01
Drew Smyly,27,2,.000,-134,.000,.000,0.0%,0.0%,0.0%,83.8,50.0%,0.0%,50.0%,50.0%,1.00,0.0%,0.0%,100.0%,0.0,0.0%,-0.5,,,,smylydr01
Blake Snell,23,3,.231,35,.000,.000,0.0%,33.3%,33.3%,68.8,0.0%,0.0%,100.0%,0.0%,,0.0%,0.0%,100.0%,0.0,0.0%,0.0,0%,,,snellbl01
Steven Souza Jr.,27,468,.308,94,.348,.163,3.6%,34.0%,6.6%,90.1,41.9%,26.7%,41.8%,24.5%,0.73,32.6%,45.1%,22.3%,-0.8,0.1%,-9.1,33%,54%,50%,souzast01
Bobby Wilson,33,95,.285,73,.291,.161,4.2%,29.5%,5.3%,84.9,25.0%,19.4%,50.0%,16.1%,1.11,51.6%,37.1%,11.3%,-0.8,0.0%,-6.7,48%,,14%,wilsobo02
League Average,,,.326,99,.298,.165,3.2%,20.7%,8.0%,89.0,39.5%,24.9%,43.9%,22.3%,0.80,30.2%,50.3%,19.4%,,,,30%,72%,40%,-9999
Team Total,,6046,.319,100,.293,.182,3.6%,24.5%,7.4%,89.7,41.5%,23.2%,41.4%,25.5%,0.72,33.6%,47.4%,19.0%,-8.9,-1.7%,-43.0,28%,62%,40%,-9999
