--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Batting,Batting,Batting,Batting,Batting Ratios,Batting Ratios,Batting Ratios,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Win Probability,Win Probability,Win Probability,Baserunning,Baserunning,Baserunning,-additional
Jeff Hoffman,28,16,.120,-68,.167,.000,0.0%,18.8%,0.0%,69.8,23.1%,30.8%,23.1%,23.1%,0.43,7.7%,61.5%,30.8%,-0.1,0.0%,-2.4,33%,,100%,hoffmje02
Jonathan India,24,631,.377,123,.326,.190,3.3%,22.4%,11.3%,87.5,38.6%,22.7%,44.7%,26.3%,0.81,37.4%,51.8%,10.9%,1.6,1.3%,22.8,36%,80%,38%,indiajo01
Alejo Lopez,25,23,.230,21,.333,.000,0.0%,21.7%,0.0%,84.8,16.7%,22.2%,61.1%,16.7%,1.57,27.8%,61.1%,11.1%,-0.6,-0.5%,-4.2,50%,,0%,lopezal03
Michael Lorenzen,29,1,.000,-142,,.000,0.0%,100.0%,0.0%,,,,,,,,,,0.0,0.0%,-0.1,,,,lorenmi01
Tyler Mahle,26,66,.091,-99,.083,.000,0.0%,28.8%,6.1%,73.9,18.6%,9.3%,58.1%,9.3%,2.78,11.6%,48.8%,39.5%,-1.3,-0.8%,-16.8,14%,,0%,mahlety01
Wade Miley,34,59,.211,4,.244,.056,0.0%,22.0%,5.1%,80.6,25.6%,20.9%,55.8%,9.3%,1.60,20.9%,46.5%,32.6%,-0.5,-0.3%,-7.9,69%,,29%,mileywa01
Mike Moustakas,32,206,.284,59,.239,.164,2.9%,22.3%,8.7%,86.9,31.4%,23.6%,36.4%,23.6%,0.57,36.0%,45.3%,18.7%,-1.0,-0.7%,-6.7,29%,,47%,moustmi01
Tyler Naquin,30,454,.354,109,.318,.207,4.2%,23.4%,7.7%,88.9,41.8%,22.1%,46.4%,24.0%,0.90,32.5%,51.9%,15.6%,0.1,-0.1%,14.1,25%,63%,56%,naquity01
Mark Payton,29,24,.208,5,.267,.000,0.0%,29.2%,8.3%,85.1,33.3%,26.7%,40.0%,33.3%,0.67,26.7%,60.0%,13.3%,-0.3,-0.2%,-3.2,33%,,50%,paytoma01
Cionel Pérez,25,2,.000,-142,.000,.000,0.0%,0.0%,0.0%,77.0,0.0%,0.0%,100.0%,0.0%,,0.0%,100.0%,0.0%,0.0,0.0%,-1.1,,,,perezci01
Sal Romano,27,2,.000,-142,.000,.000,0.0%,50.0%,0.0%,41.6,0.0%,0.0%,100.0%,0.0%,,0.0%,100.0%,0.0%,0.0,0.0%,-0.5,,,,romansa01
Reiver Sanmartin,25,6,.000,-142,.000,.000,0.0%,83.3%,0.0%,89.8,0.0%,0.0%,100.0%,0.0%,,0.0%,100.0%,0.0%,-0.1,0.0%,-2.1,,,,sanmare01
Tony Santillan,24,8,.178,-33,.200,.143,0.0%,25.0%,0.0%,84.1,33.3%,33.3%,50.0%,0.0%,1.50,33.3%,50.0%,16.7%,-0.1,0.0%,-0.9,100%,,,santito01
Max Schrock,26,134,.349,106,.333,.160,2.2%,17.9%,6.0%,85.1,24.5%,31.4%,31.4%,28.4%,0.46,28.4%,50.0%,21.6%,0.0,-0.1%,3.1,39%,50%,20%,schroma01
Nick Senzel,26,124,.279,67,.284,.063,0.8%,12.9%,9.7%,88.9,39.6%,25.0%,45.8%,25.0%,0.85,26.0%,55.2%,18.8%,-0.2,-0.2%,-0.8,43%,29%,50%,senzeni01
Lucas Sims,27,2,.000,-142,.000,.000,0.0%,50.0%,0.0%,54.6,0.0%,0.0%,100.0%,0.0%,,0.0%,100.0%,0.0%,0.0,0.0%,-0.4,,,,simslu01
Tyler Stephenson,24,402,.355,109,.333,.146,2.5%,18.7%,10.2%,88.4,38.4%,27.9%,50.0%,18.6%,1.00,22.9%,51.8%,25.4%,0.6,0.1%,10.1,33%,,30%,stephty01
Eugenio Suarez,29,574,.310,78,.224,.230,5.4%,29.8%,9.8%,89.1,39.8%,20.4%,36.3%,35.7%,0.57,35.4%,50.1%,14.5%,-2.9,-2.2%,-23.8,30%,0%,25%,suareeu01
Joey Votto,37,533,.397,139,.287,.297,6.8%,23.8%,14.5%,92.9,53.2%,25.2%,33.2%,36.9%,0.50,35.1%,49.5%,15.4%,2.5,1.3%,32.8,23%,100%,24%,vottojo01
Jesse Winker,27,485,.410,148,.324,.251,5.0%,15.5%,10.9%,90.6,47.1%,26.1%,42.5%,25.3%,0.74,30.5%,52.3%,17.2%,3.1,1.6%,28.9,32%,100%,21%,winkeje01
League Average,,,.322,94,.292,.165,3.2%,23.5%,8.9%,87.6,38.1%,23.4%,42.8%,25.6%,0.77,28.5%,54.0%,17.6%,,,,31%,75%,40%,-9999
Team Total,,6162,.334,94,.296,.182,3.6%,23.1%,9.0%,87.6,38.2%,24.0%,41.8%,26.6%,0.74,30.1%,52.4%,17.5%,-5.1,-4.8%,-1.4,31%,60%,35%,-9999
