--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Batting,Batting,Batting,Batting,Batting Ratios,Batting Ratios,Batting Ratios,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Win Probability,Win Probability,Win Probability,Baserunning,Baserunning,Baserunning,-additional
Mike Morse,33,174,.277,67,.297,.100,2.3%,31.6%,6.9%,91.3,45.5%,24.8%,60.0%,15.2%,1.50,21.0%,58.1%,21.0%,-1.4,-0.6%,-9.4,9%,,8%,morsemi01
Chris Narveson,33,7,.000,-177,.000,.000,0.0%,57.1%,0.0%,81.8,0.0%,0.0%,33.3%,33.3%,1.00,33.3%,66.7%,0.0%,-0.1,0.0%,-0.9,,,0%,narvech01
Justin Nicolino,23,27,.036,-128,.059,.000,0.0%,29.6%,0.0%,83.6,9.1%,15.8%,68.4%,5.3%,3.25,10.5%,63.2%,26.3%,-0.6,0.0%,-6.3,0%,,,nicolju01
Marcell Ozuna,24,494,.301,86,.320,.124,2.0%,22.3%,6.1%,92.7,50.2%,28.2%,49.0%,15.4%,0.97,21.6%,52.6%,25.9%,0.0,0.2%,0.3,26%,40%,45%,ozunama01
David Phelps,28,40,.124,-67,.222,.000,0.0%,40.0%,0.0%,83.9,29.4%,8.7%,60.9%,0.0%,7.00,4.3%,60.9%,34.8%,-0.7,-0.2%,-8.4,0%,,0%,phelpda01
Martin Prado,31,551,.326,102,.313,.106,1.6%,12.3%,6.7%,89.5,37.5%,29.0%,48.8%,14.1%,0.96,18.5%,56.0%,25.5%,2.7,-0.3%,11.1,24%,100%,38%,pradoma01
J.T. Realmuto,24,467,.306,88,.285,.147,2.1%,15.0%,4.1%,88.8,38.9%,27.7%,46.0%,20.7%,0.86,25.9%,52.4%,21.7%,-0.9,-0.4%,-4.9,31%,67%,41%,realmjt01
Andre Rienzo,26,2,.000,-137,.000,.000,0.0%,0.0%,0.0%,88.5,50.0%,0.0%,100.0%,0.0%,,100.0%,0.0%,0.0%,0.0,0.0%,-0.6,,,,rienzan01
Miguel Rojas,26,157,.327,106,.307,.085,0.6%,10.2%,7.0%,88.1,37.4%,23.1%,56.2%,10.0%,1.40,14.6%,53.1%,32.3%,-0.4,0.0%,0.2,22%,0%,46%,rojasmi02
Jarrod Saltalamacchia,30,33,.185,-1,.063,.138,3.0%,36.4%,12.1%,85.3,18.8%,23.5%,29.4%,47.1%,0.42,41.2%,41.2%,17.6%,-0.7,-0.4%,-6.7,40%,,50%,saltaja01
Donovan Solano,27,94,.233,34,.236,.056,0.0%,19.2%,1.1%,90.1,39.4%,16.4%,58.9%,20.5%,1.59,21.9%,53.4%,24.7%,-0.2,-0.1%,-4.1,25%,,17%,solando01
Jhonatan Solano,29,21,.093,-69,.053,.050,0.0%,4.8%,4.8%,84.0,33.3%,15.8%,47.4%,31.6%,0.90,26.3%,63.2%,10.5%,-0.1,0.0%,-2.4,50%,,100%,solanjh01
Giancarlo Stanton,25,318,.405,162,.294,.341,8.5%,29.9%,10.7%,98.5,63.1%,29.4%,35.8%,24.1%,0.56,29.6%,52.2%,18.3%,1.8,0.8%,27.1,24%,67%,36%,stantmi03
Dee Strange-Gordon,27,653,.349,115,.383,.085,0.6%,13.9%,3.8%,84.0,19.7%,24.7%,55.9%,11.0%,1.51,23.6%,57.9%,18.5%,2.0,0.5%,14.3,37%,74%,48%,gordode01
Ichiro Suzuki,41,438,.257,51,.257,.050,0.2%,11.6%,7.1%,83.3,15.6%,22.2%,57.6%,12.9%,1.42,23.6%,54.5%,21.9%,-2.5,-0.4%,-25.2,36%,69%,38%,suzukic01
Tomas Telis,24,29,.216,19,.167,.000,0.0%,10.3%,3.5%,88.0,25.0%,29.2%,62.5%,8.3%,1.67,29.2%,54.2%,16.7%,-0.2,0.0%,-1.4,17%,,20%,telisto01
Jose Urena,23,13,.062,-92,.250,.000,0.0%,69.2%,0.0%,84.9,0.0%,0.0%,75.0%,0.0%,,0.0%,50.0%,50.0%,-0.2,0.0%,-1.7,0%,,,urenajo01
Jordany Valdespin,27,4,.000,-137,.000,.000,0.0%,25.0%,0.0%,94.5,33.3%,0.0%,100.0%,0.0%,,33.3%,66.7%,0.0%,-0.1,0.0%,-0.8,,,,valdejo02
Christian Yelich,23,525,.353,121,.370,.116,1.3%,19.2%,9.0%,92.0,47.6%,27.5%,63.2%,8.5%,1.74,25.1%,57.6%,17.3%,0.9,0.0%,8.2,30%,76%,52%,yelicch01
League Average,,,.320,93,.301,.144,2.5%,20.9%,7.6%,88.4,37.8%,27.3%,45.8%,18.7%,0.88,26.4%,53.6%,19.9%,,,,29%,71%,40%,-9999
Team Total,,5988,.311,90,.307,.124,2.0%,19.2%,6.3%,88.6,37.0%,25.1%,51.3%,15.4%,1.13,23.4%,54.5%,22.1%,-3.7,-1.6%,-39.1,28%,71%,39%,-9999
