--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Batting,Batting,Batting,Batting,Batting Ratios,Batting Ratios,Batting Ratios,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Win Probability,Win Probability,Win Probability,Baserunning,Baserunning,Baserunning,-additional
Brandon Crawford,34,549,.389,143,.334,.224,4.4%,19.1%,10.2%,88.6,43.3%,23.0%,40.2%,29.0%,0.68,26.2%,55.2%,18.6%,3.1,2.6%,32.8,30%,79%,44%,crawfbr01
Johnny Cueto,35,37,.123,-73,.100,.000,0.0%,24.3%,8.1%,67.0,4.0%,8.0%,56.0%,8.0%,2.33,4.0%,60.0%,36.0%,-0.5,-0.3%,-6.8,20%,100%,,cuetojo01
Jaylin Davis,26,9,.138,-33,.125,.111,0.0%,11.1%,0.0%,89.9,37.5%,0.0%,62.5%,25.0%,1.67,37.5%,25.0%,37.5%,-0.2,-0.1%,-1.7,100%,,,davisja03
Anthony DeSclafani,31,62,.106,-76,.111,.020,0.0%,53.2%,6.5%,64.2,12.0%,12.0%,32.0%,8.0%,1.00,12.0%,60.0%,28.0%,-1.0,-0.7%,-13.0,33%,,33%,desclan01
Alex Dickerson,31,312,.318,93,.273,.187,4.2%,24.4%,7.4%,87.4,38.8%,23.2%,36.7%,29.0%,0.58,35.3%,49.8%,15.0%,-0.4,-0.6%,-2.8,29%,100%,29%,dickeal01
Mauricio Dubon,26,187,.289,73,.282,.137,2.7%,21.9%,4.8%,84.4,30.1%,21.3%,39.7%,27.9%,0.69,27.2%,53.7%,19.1%,-1.0,-0.6%,-9.4,29%,67%,20%,dubonma01
Steven Duggar,27,297,.340,106,.355,.179,2.7%,29.6%,9.1%,87.4,34.1%,25.6%,37.8%,31.7%,0.62,25.7%,59.8%,14.5%,0.2,0.3%,8.3,39%,100%,52%,duggast01
Thairo Estrada,25,132,.355,119,.286,.207,5.3%,17.4%,6.8%,85.5,34.7%,18.4%,50.0%,19.4%,1.04,28.6%,51.0%,20.4%,-0.1,0.0%,6.4,31%,100%,53%,estrath01
Wilmer Flores,29,436,.348,115,.264,.185,4.1%,12.8%,9.4%,88.6,35.5%,22.9%,37.2%,32.1%,0.59,33.3%,53.0%,13.7%,0.0,0.4%,-0.5,31%,100%,30%,florewi01
Jarlin Garcia,28,2,.000,-131,,.000,0.0%,100.0%,0.0%,,,,,,,,,,-0.1,0.0%,-0.5,,,,garcija04
Kevin Gausman,30,62,.180,-12,.417,.000,0.0%,50.0%,3.2%,67.5,0.0%,10.3%,51.7%,6.9%,3.00,10.3%,69.0%,20.7%,-0.3,-0.2%,-7.8,50%,,0%,gausmke01
Jay Jackson,33,1,.000,-131,.000,.000,0.0%,0.0%,0.0%,48.0,0.0%,0.0%,0.0%,0.0%,,0.0%,100.0%,0.0%,0.0,0.0%,-0.4,,,,jacksja01
Scott Kazmir,37,4,.000,-208,.000,.000,0.0%,50.0%,0.0%,48.2,0.0%,0.0%,50.0%,0.0%,,50.0%,50.0%,0.0%,-0.1,-0.1%,-1.2,,,,kazmisc01
Tommy La Stella,32,242,.317,93,.255,.155,2.9%,10.7%,7.4%,88.6,33.3%,24.1%,43.6%,26.7%,0.78,35.4%,55.4%,9.2%,1.1,0.6%,2.5,28%,,19%,lasteto01
Zack Littell,25,4,.225,28,1.000,.000,0.0%,75.0%,0.0%,97.2,100.0%,100.0%,0.0%,0.0%,0.00,0.0%,0.0%,100.0%,0.0,0.0%,-0.6,0%,,,litteza01
Sam Long,25,11,.090,-84,.167,.000,0.0%,36.4%,0.0%,72.8,14.3%,28.6%,57.1%,0.0%,2.00,0.0%,85.7%,14.3%,-0.1,-0.1%,-2.3,0%,,,longsa01
Evan Longoria,35,291,.368,131,.305,.221,4.5%,23.4%,12.0%,94.1,54.5%,21.9%,41.2%,31.6%,0.70,26.2%,55.1%,18.7%,-0.1,-0.2%,9.7,36%,50%,39%,longoev01
Buster Posey,34,454,.386,142,.349,.195,4.0%,19.2%,12.3%,88.5,39.4%,26.1%,46.5%,23.2%,0.87,24.8%,58.4%,16.8%,1.6,1.8%,20.6,31%,,33%,poseybu01
Jose Quintana,32,2,.797,433,1.000,.000,0.0%,0.0%,50.0%,76.2,0.0%,0.0%,100.0%,0.0%,,0.0%,0.0%,100.0%,0.0,0.0%,0.6,0%,,,quintjo01
Darin Ruf,34,312,.403,154,.344,.248,5.1%,27.9%,14.7%,93.0,54.9%,29.5%,43.8%,23.3%,0.78,29.0%,55.1%,15.9%,1.7,1.0%,16.6,24%,100%,37%,rufda01
Aaron Sanchez,28,10,.000,-131,.000,.000,0.0%,70.0%,0.0%,72.5,0.0%,0.0%,66.7%,0.0%,2.00,0.0%,66.7%,33.3%,-0.2,-0.1%,-2.4,,,,sanchaa01
Sam Selman,30,1,.000,-131,,.000,0.0%,100.0%,0.0%,,,,,,,,,,0.0,0.0%,-0.1,,,,selmasa01
Austin Slater,28,306,.336,101,.303,.182,3.9%,27.5%,9.2%,86.5,41.6%,24.2%,50.5%,22.6%,1.04,25.3%,55.8%,18.9%,0.6,0.7%,-2.0,30%,88%,52%,slateau01
Donovan Solano,33,344,.344,112,.321,.124,2.0%,16.9%,7.3%,88.1,36.6%,28.0%,42.1%,27.2%,0.73,24.8%,56.3%,18.9%,0.8,0.6%,0.6,25%,100%,45%,solando01
Mike Tauchman,30,175,.257,56,.240,.105,2.3%,29.7%,12.6%,87.4,37.4%,25.0%,48.0%,21.0%,0.92,28.0%,46.0%,26.0%,-0.8,-0.6%,-5.9,35%,25%,50%,tauchmi01
Chadwick Tromp,26,18,.256,50,.231,.167,5.6%,22.2%,0.0%,85.3,14.3%,21.4%,35.7%,21.4%,0.56,21.4%,28.6%,50.0%,-0.2,-0.1%,-1.2,0%,,0%,trompch01
Jason Vosler,27,82,.268,54,.200,.178,3.7%,25.6%,8.5%,88.5,35.8%,17.0%,41.5%,28.3%,0.71,34.0%,50.9%,15.1%,-0.2,-0.1%,-3.1,45%,100%,11%,vosleja01
LaMonte Wade Jr.,27,381,.349,115,.289,.229,4.7%,23.4%,8.7%,89.1,41.7%,23.6%,33.9%,31.5%,0.53,40.2%,46.1%,13.8%,3.2,2.2%,14.6,32%,86%,41%,wadela01
Logan Webb,24,53,.193,-4,.208,.152,1.9%,39.6%,3.8%,78.5,27.6%,13.3%,33.3%,26.7%,0.71,16.7%,70.0%,13.3%,-0.4,-0.2%,-3.5,86%,,17%,webblo01
Matt Wisler,28,1,.000,-131,,.000,0.0%,100.0%,0.0%,,,,,,,,,,0.0,0.0%,-0.1,,,,wislema01
Alex Wood,30,47,.069,-90,.000,.000,0.0%,55.3%,10.6%,67.8,12.5%,6.3%,50.0%,12.5%,2.67,0.0%,81.3%,18.8%,-1.2,-0.9%,-13.6,0%,0%,0%,woodal02
Mike Yastrzemski,30,532,.332,103,.254,.233,4.7%,24.6%,9.6%,88.7,39.5%,22.0%,33.1%,35.8%,0.51,36.4%,49.9%,13.8%,-0.2,0.0%,9.1,36%,100%,45%,yastrmi01
League Average,,,.322,94,.292,.165,3.2%,23.5%,8.9%,87.6,38.1%,23.4%,42.8%,25.6%,0.77,28.5%,54.0%,17.6%,,,,31%,75%,40%,-9999
Team Total,,6196,.339,108,.295,.191,3.9%,23.6%,9.7%,87.8,38.9%,23.4%,39.5%,28.7%,0.67,30.2%,53.1%,16.7%,7.9,6.6%,65.3,31%,83%,38%,-9999
