--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Batting,Batting,Batting,Batting,Batting Ratios,Batting Ratios,Batting Ratios,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Win Probability,Win Probability,Win Probability,Baserunning,Baserunning,Baserunning,-additional
Casey Kelly,28,6,.000,-251,.000,.000,0.0%,50.0%,0.0%,66.2,0.0%,0.0%,33.3%,0.0%,,33.3%,66.7%,0.0%,-0.2,0.0%,-1.5,,,,kellyca01
Derek Law,27,1,.900,524,1.000,.000,0.0%,0.0%,0.0%,96.2,100.0%,0.0%,100.0%,0.0%,,0.0%,100.0%,0.0%,0.0,0.0%,0.2,100%,,0%,lawde01
Evan Longoria,32,512,.310,92,.274,.169,3.1%,19.7%,4.3%,89.0,40.1%,23.7%,42.7%,25.5%,0.75,25.5%,55.5%,19.0%,-1.3,-0.5%,-6.4,27%,75%,39%,longoev01
Andrew McCutchen,31,568,.349,121,.309,.160,2.6%,21.7%,12.9%,90.5,45.3%,29.0%,41.9%,23.8%,0.72,26.8%,57.3%,15.9%,1.4,0.7%,7.0,27%,68%,36%,mccutan01
Reyes Moronta,25,1,.000,-134,,.000,0.0%,100.0%,0.0%,,,,,,,,,,0.0,0.0%,-0.1,,,,moronre01
Joe Panik,27,392,.287,76,.265,.078,1.0%,7.7%,6.6%,86.9,31.2%,25.5%,48.0%,19.2%,0.93,32.4%,48.0%,19.5%,-0.5,0.3%,-9.8,29%,67%,35%,panikjo01
Hunter Pence,35,248,.279,68,.282,.106,1.6%,23.8%,4.4%,88.5,37.3%,23.6%,51.1%,18.0%,1.05,17.4%,59.0%,23.6%,0.4,0.4%,-3.0,25%,83%,50%,pencehu01
Buster Posey,31,448,.332,109,.316,.098,1.1%,11.8%,10.0%,89.4,37.0%,28.8%,46.4%,21.0%,0.87,20.2%,56.2%,23.6%,0.0,0.3%,6.9,27%,60%,38%,poseybu01
Dereck Rodriguez,26,39,.095,-100,.188,.031,0.0%,41.0%,0.0%,79.2,28.6%,13.0%,47.8%,0.0%,2.75,13.0%,47.8%,39.1%,-0.8,-0.3%,-7.1,0%,,,rodride01
Jeff Samardzija,33,11,.090,-85,.250,.000,0.0%,54.6%,0.0%,95.8,50.0%,0.0%,80.0%,0.0%,,0.0%,80.0%,20.0%,-0.2,-0.1%,-2.0,0%,,,samarje01
Pablo Sandoval,31,252,.322,102,.282,.170,3.6%,20.6%,7.5%,91.1,41.5%,24.0%,50.3%,17.9%,1.01,26.3%,55.9%,17.9%,0.2,0.0%,8.1,19%,,14%,sandopa01
Chris Shaw,24,62,.256,50,.290,.093,1.6%,37.1%,11.3%,87.8,37.5%,31.3%,37.5%,31.3%,0.60,37.5%,43.8%,18.8%,0.1,0.0%,-0.7,6%,100%,0%,shawch01
Austin Slater,25,225,.305,83,.377,.055,0.4%,30.7%,8.9%,87.6,39.0%,23.7%,62.6%,8.4%,1.71,13.7%,56.5%,29.8%,-1.2,0.1%,-3.8,27%,100%,43%,slateau01
D.J. Snelten,26,1,.000,-134,,.000,0.0%,100.0%,0.0%,,,,,,,,,,0.0,0.0%,-0.1,,,,sneltdj01
Chris Stratton,27,50,.131,-57,.333,.023,0.0%,52.0%,0.0%,77.9,31.6%,37.5%,33.3%,0.0%,0.89,4.2%,75.0%,20.8%,-0.6,-0.5%,-6.6,0%,,,stratch01
Andrew Suarez,25,51,.081,-82,.150,.000,0.0%,52.9%,3.9%,75.1,18.8%,13.6%,68.2%,0.0%,5.00,18.2%,45.5%,36.4%,-1.0,-0.5%,-10.8,20%,,100%,suarean01
Kelby Tomlinson,28,152,.243,48,.276,.057,0.0%,23.0%,5.9%,81.8,18.1%,21.7%,56.6%,11.3%,1.58,16.0%,50.9%,33.0%,-0.4,0.0%,-5.1,22%,0%,58%,tomlike01
Mac Williamson,27,105,.306,91,.254,.170,3.8%,25.7%,10.5%,87.7,44.3%,17.9%,55.2%,23.9%,1.23,38.8%,44.8%,16.4%,0.4,0.1%,0.6,37%,50%,83%,willima11
League Average,,,.322,93,.297,.157,2.9%,22.7%,8.7%,88.5,38.3%,25.0%,43.5%,22.5%,0.80,28.3%,53.0%,18.8%,,,,29%,71%,41%,-9999
Team Total,,6113,.299,84,.299,.129,2.2%,24.0%,7.3%,87.6,36.2%,25.6%,44.3%,21.7%,0.82,27.0%,52.8%,20.2%,-8.8,-2.0%,-83.3,28%,69%,40%,-9999
