--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Batting,Batting,Batting,Batting,Batting Ratios,Batting Ratios,Batting Ratios,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Win Probability,Win Probability,Win Probability,Baserunning,Baserunning,Baserunning,-additional
Yusmeiro Petit,30,10,.000,-167,.000,.000,0.0%,30.0%,0.0%,81.6,0.0%,14.3%,42.9%,0.0%,3.00,28.6%,71.4%,0.0%,-0.3,-0.2%,-3.0,,,0%,petityu01
Buster Posey,28,623,.374,135,.320,.153,3.1%,8.4%,9.0%,89.4,42.5%,29.3%,45.3%,20.1%,0.83,20.9%,54.6%,24.5%,3.4,2.2%,32.6,25%,100%,28%,poseybu01
Sergio Romo,32,2,.000,-141,.000,.000,0.0%,50.0%,0.0%,,,0.0%,100.0%,0.0%,,100.0%,0.0%,0.0%,0.0,0.0%,-0.2,,,,romose01
Hector Sanchez,25,59,.223,22,.220,.125,1.7%,23.7%,3.4%,85.4,22.2%,14.0%,51.2%,25.6%,1.10,44.2%,51.2%,4.7%,-0.8,-0.6%,-3.5,36%,,20%,sanchhe01
Hunter Strickland,26,1,.000,-141,,.000,0.0%,100.0%,0.0%,,,,,,,,,,0.0,0.0%,-0.1,,,,strichu01
Andrew Susac,25,148,.303,83,.299,.150,2.0%,29.1%,9.5%,91.1,47.2%,24.4%,47.8%,22.2%,0.91,23.3%,61.1%,15.6%,-0.5,-0.5%,-0.6,27%,,29%,susacan01
Kelby Tomlinson,25,193,.343,115,.382,.101,1.0%,20.7%,7.3%,88.0,37.7%,31.2%,57.2%,7.2%,1.34,14.5%,54.3%,31.2%,0.0,-0.2%,2.0,31%,56%,50%,tomlike01
Ryan Vogelsong,37,45,.179,-32,.182,.111,2.2%,28.9%,2.2%,80.6,27.8%,9.7%,54.8%,6.5%,3.40,9.7%,61.3%,29.0%,-0.6,-0.5%,-6.2,40%,,33%,vogelry01
Jackson Williams,29,14,.371,119,.222,.100,0.0%,7.1%,28.6%,83.2,16.7%,0.0%,77.8%,11.1%,3.50,22.2%,66.7%,11.1%,0.0,0.0%,0.7,17%,100%,,willija01
Mac Williamson,24,34,.225,25,.280,.063,0.0%,23.5%,0.0%,93.4,52.4%,24.0%,52.0%,12.0%,1.08,8.0%,60.0%,32.0%,-0.4,0.0%,-2.5,25%,,67%,willima11
League Average,,,.320,93,.301,.144,2.5%,20.9%,7.6%,88.4,37.8%,27.3%,45.8%,18.7%,0.88,26.4%,53.6%,19.9%,,,,29%,71%,40%,-9999
Team Total,,6153,.328,100,.313,.139,2.2%,18.8%,7.4%,87.9,36.8%,27.7%,47.8%,18.1%,0.95,25.1%,54.0%,20.9%,-0.5,-3.1%,27.7,30%,72%,41%,-9999
