--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Batting,Batting,Batting,Batting,Batting Ratios,Batting Ratios,Batting Ratios,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Win Probability,Win Probability,Win Probability,Baserunning,Baserunning,Baserunning,-additional
Brett Eibner,27,85,.307,83,.288,.192,3.5%,27.1%,7.1%,86.8,43.8%,26.8%,37.5%,21.4%,0.62,15.4%,53.8%,30.8%,0.2,0.3%,-0.4,36%,,33%,eibnebr01
Alcides Escobar,29,682,.289,67,.295,.089,1.0%,14.1%,4.0%,83.7,20.3%,22.3%,49.1%,20.0%,1.02,25.3%,51.8%,22.9%,-2.3,-1.7%,-22.5,27%,81%,37%,escobal02
Rey Fuentes,25,44,.326,114,.394,.024,0.0%,18.2%,6.8%,82.5,22.2%,27.3%,54.5%,3.0%,1.29,33.3%,60.6%,6.1%,0.1,0.1%,1.6,12%,0%,38%,fuentre01
Dillon Gee,30,3,.894,1339,.000,.000,0.0%,0.0%,0.0%,60.3,0.0%,0.0%,0.0%,33.3%,0.00,0.0%,66.7%,33.3%,0.0,0.0%,-0.1,,,,geedi01
Alex Gordon,32,506,.309,82,.288,.160,3.4%,29.3%,10.3%,88.1,39.3%,27.9%,38.6%,28.5%,0.63,39.2%,48.3%,12.5%,-1.9,-1.1%,-12.5,32%,89%,42%,gordoal01
Terrance Gore,25,3,.552,-132,.000,.000,0.0%,33.3%,0.0%,91.2,0.0%,50.0%,50.0%,0.0%,1.00,0.0%,100.0%,0.0%,0.7,0.5%,1.7,40%,85%,100%,gorete01
Eric Hosmer,26,667,.333,103,.301,.167,3.8%,19.8%,8.6%,93.3,52.7%,19.1%,58.7%,18.2%,1.44,31.3%,50.4%,18.2%,0.4,0.4%,13.6,28%,63%,32%,hosmeer01
Omar Infante,34,149,.270,55,.278,.082,0.0%,15.4%,6.0%,86.1,25.2%,28.2%,36.8%,25.6%,0.61,21.6%,62.1%,16.4%,-0.7,-0.5%,-4.6,39%,,59%,infanom01
Ian Kennedy,31,3,.000,-141,.000,.000,0.0%,66.7%,0.0%,85.5,0.0%,0.0%,100.0%,0.0%,,100.0%,0.0%,0.0%,-0.1,0.0%,-0.5,,,,kenneia01
Whit Merrifield,27,332,.316,89,.361,.109,0.6%,21.7%,5.7%,88.6,38.6%,24.9%,45.2%,20.7%,0.87,18.9%,52.8%,28.3%,0.5,0.2%,0.1,40%,73%,49%,merriwh01
Adalberto Mondesí,20,149,.258,37,.271,.096,1.3%,32.2%,4.0%,87.5,36.9%,17.2%,38.7%,18.3%,0.90,40.0%,46.7%,13.3%,-0.2,0.1%,-4.1,44%,90%,25%,mondera02
Kendrys Morales,33,618,.345,111,.283,.204,4.9%,19.4%,7.8%,93.9,55.6%,25.7%,44.7%,24.8%,0.81,27.5%,56.1%,16.5%,-0.5,-0.4%,11.3,20%,,23%,moralke01
Mike Moustakas,27,113,.357,123,.214,.260,6.2%,11.5%,8.0%,92.3,52.0%,30.8%,40.7%,20.9%,0.69,33.0%,48.4%,18.7%,0.1,0.0%,-0.6,19%,0%,44%,moustmi01
Daniel Nava,33,12,.160,-24,.143,.091,0.0%,33.3%,8.3%,94.5,50.0%,42.9%,28.6%,28.6%,0.40,28.6%,57.1%,14.3%,-0.4,-0.1%,-2.3,50%,,100%,navada01
Paulo Orlando,30,484,.331,98,.380,.103,1.0%,21.7%,2.7%,90.3,44.2%,24.9%,50.6%,16.5%,1.08,17.4%,59.1%,23.4%,-0.5,-0.4%,-3.4,31%,82%,48%,orlanpa01
Salvador Perez,26,546,.310,86,.280,.191,4.0%,21.8%,4.0%,89.5,41.8%,20.9%,35.8%,28.2%,0.56,30.2%,53.7%,16.1%,0.2,0.3%,-11.0,26%,,37%,perezsa02
Yordano Ventura,25,3,.297,76,1.000,.000,0.0%,66.7%,0.0%,79.0,0.0%,100.0%,0.0%,0.0%,0.00,0.0%,0.0%,100.0%,0.0,0.0%,0.1,0%,,,ventuyo01
Edinson Volquez,32,5,.000,-141,.000,.000,0.0%,60.0%,0.0%,94.1,50.0%,0.0%,100.0%,0.0%,,0.0%,100.0%,0.0%,-0.2,-0.1%,-1.9,,,,volqued01
Chris Young,37,1,.000,-141,.000,.000,0.0%,0.0%,0.0%,,,0.0%,100.0%,0.0%,,0.0%,100.0%,0.0%,0.0,0.0%,-0.2,,,,youngch03
League Average,,,.326,99,.298,.165,3.2%,20.7%,8.0%,89.0,39.5%,24.9%,43.9%,22.3%,0.80,30.2%,50.3%,19.4%,,,,30%,72%,40%,-9999
Team Total,,6052,.316,88,.309,.139,2.4%,20.2%,6.3%,88.8,39.0%,23.6%,46.5%,20.9%,0.90,26.6%,53.1%,20.3%,-4.8,-2.6%,-60.0,30%,78%,42%,-9999
