--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Batting,Batting,Batting,Batting,Batting Ratios,Batting Ratios,Batting Ratios,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Win Probability,Win Probability,Win Probability,Baserunning,Baserunning,Baserunning,-additional
Tommy Milone,32,2,.000,-125,.000,.000,0.0%,50.0%,0.0%,88.1,0.0%,0.0%,100.0%,0.0%,,100.0%,0.0%,0.0%,0.0,0.0%,-0.3,,,,milonto01
Dylan Moore,26,282,.291,85,.290,.182,3.2%,33.0%,8.9%,88.5,39.7%,20.0%,35.5%,29.0%,0.57,22.6%,56.1%,21.3%,-1.2,-0.2%,-10.2,25%,55%,57%,mooredy01
Tom Murphy,28,281,.353,122,.340,.262,6.4%,31.0%,6.8%,91.3,48.4%,22.4%,36.2%,32.8%,0.57,33.5%,48.6%,17.9%,0.1,-0.2%,1.8,19%,100%,47%,murphto04
Omar Narváez,27,482,.348,119,.306,.182,4.6%,19.1%,9.8%,85.8,29.7%,30.4%,33.6%,28.3%,0.51,30.4%,51.0%,18.5%,0.8,0.4%,1.1,28%,,29%,narvaom01
Kristopher Negrón,33,25,.238,36,.357,.000,0.0%,36.0%,8.0%,82.0,21.4%,42.9%,28.6%,21.4%,0.40,14.3%,50.0%,35.7%,-0.1,0.0%,-2.3,38%,100%,50%,negrokr01
Austin Nola,29,267,.338,112,.325,.185,3.8%,23.6%,8.6%,87.6,38.0%,26.0%,40.1%,23.7%,0.68,22.6%,51.4%,26.0%,0.2,0.0%,3.4,33%,100%,47%,nolaau01
Domingo Santana,26,507,.334,109,.347,.188,4.1%,32.4%,9.9%,89.0,43.5%,30.4%,43.3%,24.2%,0.76,22.7%,57.7%,19.6%,0.0,0.3%,1.1,29%,73%,42%,santado01
Kyle Seager,31,443,.334,110,.248,.229,5.2%,19.4%,9.9%,89.7,42.0%,26.2%,33.3%,32.7%,0.50,33.7%,49.8%,16.5%,0.4,-0.1%,7.8,27%,50%,50%,seageky01
Justus Sheffield,23,2,.000,-125,,.000,0.0%,100.0%,0.0%,,,,,,,,,,-0.1,0.0%,-0.5,,,,sheffju01
Mallex Smith,26,566,.298,77,.302,.108,1.1%,24.9%,7.4%,85.0,22.2%,21.8%,50.5%,19.4%,1.06,26.4%,52.0%,21.6%,-0.9,-0.6%,-15.7,39%,84%,58%,smithma05
Dee Strange-Gordon,31,421,.297,80,.313,.084,0.7%,14.5%,4.3%,84.2,21.1%,24.6%,52.2%,15.2%,1.16,29.6%,51.8%,18.6%,-0.3,0.0%,-8.0,26%,81%,33%,gordode01
Ichiro Suzuki,45,6,.116,-43,.000,.000,0.0%,16.7%,16.7%,,,0.0%,50.0%,0.0%,1.00,50.0%,25.0%,25.0%,-0.1,-0.1%,-0.8,0%,,,suzukic01
Erik Swanson,25,2,.000,-125,.000,.000,0.0%,50.0%,0.0%,,,0.0%,0.0%,0.0%,,0.0%,100.0%,0.0%,-0.1,0.0%,-0.6,,,,swanser01
Daniel Vogelbach,26,558,.338,112,.232,.232,5.4%,26.7%,16.5%,89.3,40.6%,28.3%,33.3%,29.2%,0.50,33.0%,50.0%,17.0%,1.0,0.7%,6.6,27%,,20%,vogelda01
Donovan Walton,25,19,.270,83,.273,.000,0.0%,26.3%,15.8%,88.2,22.2%,18.2%,45.5%,27.3%,0.83,36.4%,36.4%,27.3%,0.0,0.0%,-0.3,33%,0%,33%,waltodo01
Mac Williamson,28,87,.260,62,.229,.117,3.5%,29.9%,10.3%,84.7,31.3%,21.6%,51.0%,21.6%,1.04,17.6%,56.9%,25.5%,-1.0,-0.1%,-5.4,33%,0%,11%,willima11
League Average,,,.328,99,.297,.185,3.7%,23.0%,8.5%,89.2,40.3%,25.2%,42.2%,24.0%,0.74,29.5%,52.5%,17.9%,,,,31%,72%,40%,-9999
Team Total,,6199,.321,100,.287,.187,3.9%,25.5%,9.5%,87.6,35.5%,24.9%,40.5%,25.5%,0.69,29.5%,51.5%,19.0%,-3.2,0.2%,-18.8,30%,71%,40%,-9999
