--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Batting,Batting,Batting,Batting,Batting Ratios,Batting Ratios,Batting Ratios,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Win Probability,Win Probability,Win Probability,Baserunning,Baserunning,Baserunning,-additional
Ernie Clement,26,18,.120,-36,.063,.056,0.0%,11.1%,0.0%,79.5,12.5%,6.3%,37.5%,50.0%,0.60,12.5%,68.8%,18.8%,-0.2,0.0%,-3.5,50%,,,clemeer01
Matt Davidson,31,24,.174,18,.231,.125,4.2%,41.7%,0.0%,88.6,35.7%,14.3%,50.0%,28.6%,1.00,42.9%,42.9%,14.3%,-0.1,0.0%,-1.6,33%,0%,0%,davidma02
Jordan Diaz,21,51,.269,73,.310,.061,0.0%,13.7%,3.9%,86.9,31.0%,23.8%,66.7%,7.1%,2.00,31.0%,52.4%,16.7%,-0.4,0.0%,-3.2,20%,,33%,diazjo03
Dermis Garcia,24,125,.297,93,.339,.181,4.0%,44.0%,6.4%,86.5,42.6%,18.0%,45.9%,26.2%,0.85,42.6%,49.2%,8.2%,-0.1,0.0%,3.3,29%,,18%,garcide02
Drew Jackson,28,3,.000,-123,.000,.000,0.0%,33.3%,0.0%,83.8,0.0%,0.0%,100.0%,0.0%,,0.0%,100.0%,0.0%,-0.1,0.0%,-0.7,,,,jacksdr01
Tony Kemp,30,558,.292,86,.259,.099,1.3%,12.4%,8.1%,82.2,14.9%,22.9%,39.0%,24.3%,0.69,36.5%,46.8%,16.7%,0.0,-0.3%,2.9,33%,92%,51%,kempto01
Shea Langeliers,24,153,.295,91,.294,.211,3.9%,34.6%,5.9%,87.3,38.5%,25.3%,37.4%,24.2%,0.60,46.2%,47.3%,6.6%,-0.2,0.0%,0.6,24%,,13%,langesh01
Ramón Laureano,27,383,.302,97,.262,.165,3.4%,27.2%,6.5%,88.7,38.4%,18.6%,43.4%,30.2%,0.77,28.1%,50.4%,21.5%,-0.7,-0.1%,-5.3,37%,65%,52%,laurera01
Christian Lopes,29,10,.069,-73,.000,.000,0.0%,50.0%,10.0%,91.1,25.0%,50.0%,25.0%,0.0%,0.33,25.0%,50.0%,25.0%,-0.4,-0.2%,-2.8,0%,,0%,lopesch01
Jed Lowrie,38,184,.232,44,.213,.084,1.6%,21.2%,8.2%,85.8,30.8%,21.5%,40.8%,29.2%,0.70,37.7%,43.1%,19.2%,-1.3,-0.3%,-11.0,26%,100%,38%,lowrije01
Vimael Machín,28,253,.277,79,.270,.067,0.4%,18.6%,9.9%,89.3,39.1%,25.7%,44.7%,27.4%,0.81,27.9%,48.6%,23.5%,-0.2,0.0%,-4.9,33%,50%,29%,machivi01
David MacKinnon,27,14,.049,-87,.000,.000,0.0%,35.7%,7.1%,80.1,0.0%,0.0%,75.0%,12.5%,3.00,37.5%,50.0%,12.5%,-0.1,0.0%,-2.4,200%,,,mackida01
Mickey McDonald,27,6,.229,44,.000,.000,0.0%,50.0%,33.3%,89.3,0.0%,100.0%,0.0%,0.0%,0.00,0.0%,100.0%,0.0%,0.0,0.0%,0.1,0%,,,mcdonmi01
Billy McKinney,27,57,.144,-20,.111,.077,1.8%,28.1%,7.0%,82.6,21.6%,18.9%,37.8%,35.1%,0.64,29.7%,51.4%,18.9%,-0.6,-0.4%,-7.0,22%,,0%,mckinbi01
Nate Mondou,27,3,.229,44,.000,.000,0.0%,33.3%,33.3%,54.3,0.0%,0.0%,0.0%,0.0%,0.00,0.0%,0.0%,100.0%,-0.1,0.0%,-0.3,0%,,,mondona01
Sean Murphy,27,612,.333,119,.290,.177,2.9%,20.3%,9.2%,88.7,41.4%,27.0%,42.1%,23.4%,0.73,31.8%,50.2%,17.9%,0.2,-0.5%,6.7,27%,100%,38%,murphse01
Sheldon Neuse,27,293,.259,63,.289,.074,1.4%,27.3%,6.8%,89.1,39.0%,20.4%,62.8%,15.2%,1.69,15.2%,55.5%,29.3%,-0.2,0.5%,0.3,27%,86%,44%,neusesh01
Cristian Pache,23,260,.214,33,.220,.075,1.2%,26.9%,5.8%,88.0,41.0%,19.5%,55.7%,16.7%,1.33,29.3%,55.7%,14.9%,-1.4,-0.4%,-16.9,26%,50%,58%,pachecr01
Chad Pinder,30,379,.287,85,.313,.150,3.2%,31.1%,3.7%,87.2,41.2%,22.8%,49.6%,20.7%,0.99,26.4%,54.1%,19.5%,-0.7,0.1%,-7.2,30%,100%,46%,pindech01
Stephen Piscotty,31,139,.262,64,.253,.151,3.6%,34.5%,6.5%,90.4,46.3%,31.3%,45.0%,20.0%,0.82,26.3%,62.5%,11.3%,-0.4,0.0%,-4.9,23%,100%,29%,piscost01
Kevin Smith,25,151,.246,50,.237,.122,1.3%,27.8%,4.6%,85.1,33.3%,16.7%,39.2%,32.4%,0.69,12.9%,65.3%,21.8%,-0.7,-0.1%,-7.3,23%,100%,50%,smithke05
Cal Stevenson,25,71,.218,36,.263,.050,0.0%,32.4%,11.3%,84.8,32.5%,27.5%,42.5%,17.5%,0.81,30.0%,60.0%,10.0%,-0.7,0.0%,-8.5,28%,50%,56%,steveca01
Cody Thomas,27,32,.268,71,.444,.000,0.0%,37.5%,6.3%,89.5,38.9%,33.3%,44.4%,22.2%,0.80,33.3%,44.4%,22.2%,-0.1,0.0%,-1.4,10%,,0%,thomaco01
Stephen Vogt,37,191,.256,62,.168,.161,3.7%,24.1%,8.9%,86.5,27.8%,23.8%,30.2%,35.7%,0.44,32.5%,53.2%,14.3%,-0.1,-0.1%,-5.9,28%,100%,40%,vogtst01
League Average,,,.312,99,.289,.148,2.8%,22.2%,8.0%,88.2,38.6%,23.9%,42.5%,25.5%,0.75,29.1%,52.3%,18.7%,,,,30%,75%,41%,-9999
Team Total,,5863,.283,81,.264,.130,2.3%,23.7%,7.4%,86.9,34.3%,22.9%,44.4%,24.4%,0.82,29.4%,51.4%,19.2%,-12.6,-2.5%,-109.3,28%,77%,44%,-9999
