--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Batting,Batting,Batting,Batting,Batting Ratios,Batting Ratios,Batting Ratios,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Win Probability,Win Probability,Win Probability,Baserunning,Baserunning,Baserunning,-additional
Pedro Florimon,31,76,.304,86,.359,.197,2.6%,39.5%,6.6%,91.3,50.0%,36.6%,31.7%,24.4%,0.46,34.1%,43.9%,22.0%,-0.5,-0.4%,-1.8,46%,33%,50%,floripe01
Maikel Franco,25,465,.337,103,.270,.196,4.7%,13.3%,6.2%,88.7,38.3%,20.1%,49.5%,19.0%,0.98,28.3%,54.3%,17.4%,-0.5,-0.5%,-3.3,21%,100%,35%,francma02
Cesar Hernandez,28,708,.335,100,.315,.109,2.1%,21.9%,13.4%,86.0,31.1%,22.5%,45.6%,23.1%,0.90,32.4%,47.6%,20.0%,1.0,0.3%,13.9,32%,76%,41%,hernace02
Odubel Herrera,26,597,.319,90,.290,.165,3.7%,20.4%,6.4%,87.6,36.6%,21.9%,44.4%,21.4%,0.81,33.7%,48.4%,17.9%,0.8,0.8%,6.5,26%,71%,35%,herreod01
Rhys Hoskins,25,660,.373,129,.272,.251,5.2%,22.7%,13.2%,89.8,43.5%,23.0%,29.8%,34.4%,0.42,35.4%,50.8%,13.8%,1.9,1.7%,27.6,28%,63%,42%,hoskirh01
Tommy Hunter,31,1,.000,-143,.000,.000,0.0%,0.0%,0.0%,,,0.0%,0.0%,0.0%,0.00,0.0%,100.0%,0.0%,-0.1,-0.1%,-0.2,,,,hunteto02
Drew Hutchison,27,4,.398,148,.500,.000,0.0%,25.0%,25.0%,87.7,50.0%,0.0%,100.0%,0.0%,,50.0%,50.0%,0.0%,0.0,0.0%,0.7,0%,,,hutchdr01
Scott Kingery,24,484,.269,52,.291,.113,1.7%,26.0%,5.0%,86.5,34.6%,26.9%,34.7%,29.0%,0.55,25.1%,55.3%,19.6%,-2.1,-2.0%,-21.2,37%,77%,49%,kingesc01
Andrew Knapp,26,215,.285,64,.303,.118,1.9%,34.9%,11.2%,88.7,41.3%,31.6%,38.6%,25.4%,0.65,31.6%,54.4%,14.0%,-0.8,-0.4%,-8.5,25%,100%,29%,knappan01
Mark Leiter Jr.,27,3,.000,-143,.000,.000,0.0%,66.7%,0.0%,84.1,0.0%,0.0%,100.0%,0.0%,,0.0%,100.0%,0.0%,0.0,0.0%,-0.8,,,,leitema02
Ben Lively,26,7,.129,-49,.000,.000,0.0%,28.6%,0.0%,81.7,40.0%,0.0%,80.0%,0.0%,4.00,40.0%,60.0%,0.0%,0.0,0.0%,-0.6,,,,livelbe01
Hector Neris,29,1,.000,-143,,.000,0.0%,100.0%,0.0%,,,,,,,,,,0.0,0.0%,-0.8,,,,nerishe01
Aaron Nola,25,70,.074,-111,.115,.016,0.0%,51.4%,1.4%,78.4,8.7%,12.1%,45.5%,6.1%,2.14,12.1%,45.5%,42.4%,-1.1,-0.8%,-11.6,0%,,,nolaaa01
Nick Pivetta,25,45,.149,-44,.200,.025,0.0%,44.4%,4.4%,81.2,12.5%,21.7%,60.9%,0.0%,2.80,8.7%,43.5%,47.8%,-0.6,-0.5%,-8.6,50%,,,pivetni01
Trevor Plouffe,32,12,.312,85,.400,.250,8.3%,50.0%,0.0%,93.3,66.7%,16.7%,16.7%,66.7%,0.20,16.7%,66.7%,16.7%,0.1,0.1%,0.5,0%,,,plouftr01
Roman Quinn,25,143,.337,101,.340,.153,1.4%,24.5%,7.0%,87.3,32.5%,23.7%,47.4%,18.6%,1.00,22.7%,67.0%,10.3%,-0.4,0.2%,-1.7,24%,71%,43%,quinnro01
Wilson Ramos,30,101,.386,139,.408,.146,1.0%,18.8%,9.9%,92.1,51.6%,19.4%,62.5%,15.3%,1.67,19.4%,61.1%,19.4%,0.5,0.6%,8.8,21%,,8%,ramoswi01
Yacksel Rios,25,1,.000,-143,,.000,0.0%,100.0%,0.0%,,,,,,,,,,0.0,0.0%,-0.3,,,,riosya01
Carlos Santana,32,679,.342,106,.231,.186,3.5%,13.7%,16.2%,89.7,43.4%,21.1%,41.3%,24.8%,0.71,37.9%,45.3%,16.8%,-0.3,-0.1%,18.8,27%,67%,48%,santaca01
Ranger Suarez,22,6,.264,50,.250,.333,0.0%,33.3%,0.0%,81.8,0.0%,25.0%,50.0%,25.0%,1.00,50.0%,25.0%,25.0%,-0.1,-0.1%,-1.3,0%,,,suarera01
Jake Thompson,24,2,.000,-143,,.000,0.0%,100.0%,0.0%,,,,,,,,,,0.0,0.0%,-0.3,,,,thompja03
Jesmuel Valentin,24,89,.252,41,.236,.127,1.1%,27.0%,9.0%,85.5,18.4%,33.9%,28.6%,25.0%,0.40,33.9%,55.4%,10.7%,-0.9,-0.8%,-5.9,32%,,40%,valenje01
Vince Velasquez,26,45,.211,0,.310,.025,0.0%,24.4%,0.0%,88.9,38.5%,11.8%,61.8%,5.9%,2.63,8.8%,67.6%,23.5%,-0.6,-0.5%,-6.3,20%,,0%,velasvi01
Mitch Walding,25,19,.181,-11,.000,.176,5.3%,63.2%,10.5%,87.3,20.0%,0.0%,60.0%,40.0%,1.50,60.0%,20.0%,20.0%,-0.3,-0.3%,-0.9,0%,,0%,waldimi01
Nick Williams,24,448,.330,98,.312,.170,3.8%,24.8%,7.1%,89.1,41.1%,27.7%,44.9%,23.0%,0.82,28.7%,54.1%,17.2%,0.7,0.6%,2.6,28%,60%,21%,willini01
League Average,,,.322,93,.297,.157,2.9%,22.7%,8.7%,88.5,38.3%,25.0%,43.5%,22.5%,0.80,28.3%,53.0%,18.8%,,,,29%,71%,41%,-9999
Team Total,,6136,.316,87,.289,.158,3.0%,24.8%,9.5%,88.6,39.2%,23.2%,42.5%,23.9%,0.76,30.5%,51.2%,18.2%,-5.6,-4.2%,-29.9,28%,73%,38%,-9999
